y,p_positive,p_negative
0,0.5340341,0.46596593
1,0.49230596,0.507694
0,0.4964846,0.50351536
0,0.53506076,0.46493924
1,0.44125515,0.55874485
1,0.49979648,0.5002035
0,0.5863519,0.41364813
0,0.5772477,0.42275232
0,0.6667871,0.3332129
1,0.7583956,0.24160439
1,0.64844805,0.35155195
1,0.62045354,0.37954646
1,0.5546222,0.44537783
1,0.5594064,0.4405936
1,0.6918447,0.3081553
0,0.48222026,0.5177797
1,0.7711497,0.2288503
1,0.35621014,0.6437899
1,0.8422753,0.15772468
1,0.69459367,0.30540633
1,0.71112096,0.28887904
1,0.6567744,0.3432256
0,0.5657979,0.43420208
1,0.5533839,0.4466161
0,0.5835335,0.41646647
0,0.46177447,0.53822553
1,0.92167675,0.078323245
0,0.6131045,0.38689548
1,0.95571065,0.04428935
1,0.7567135,0.24328649
1,0.613853,0.38614702
1,0.64776564,0.35223436
1,0.68285096,0.31714904
1,0.9761114,0.023888588
0,0.3074191,0.69258094
0,0.694083,0.30591702
1,0.6813339,0.3186661
0,0.6393097,0.3606903
1,0.4708527,0.52914727
0,0.5190796,0.48092037
1,0.5605964,0.4394036
1,0.4729195,0.52708054
1,0.66679543,0.33320457
1,0.84810084,0.15189916
1,0.362456,0.63754404
1,0.96369493,0.03630507
1,0.9963806,0.0036193728
1,0.6978877,0.30211228
1,0.32621357,0.6737864
0,0.5121111,0.48788887
1,0.93041545,0.06958455
0,0.6511373,0.3488627
0,0.6989824,0.30101758
1,0.69766235,0.30233765
1,0.68700135,0.31299865
1,0.63417137,0.36582863
0,0.67242885,0.32757115
1,0.8169918,0.1830082
1,0.790766,0.209234
0,0.5719158,0.4280842
0,0.7865842,0.2134158
1,0.45959768,0.5404023
1,0.75819767,0.24180233
1,0.682533,0.31746697
1,0.82065576,0.17934424
0,0.69379884,0.30620116
1,0.90398467,0.096015334
1,0.8442306,0.15576941
1,0.5157409,0.48425913
1,0.76563853,0.23436147
0,0.3925669,0.6074331
1,0.44030744,0.55969256
1,0.7549755,0.2450245
1,0.50854206,0.49145794
1,0.98538023,0.014619768
0,0.5403773,0.45962268
1,0.6788033,0.32119668
1,0.69701284,0.30298716
0,0.4893927,0.5106073
0,0.11425244,0.88574755
1,0.5876085,0.41239148
0,0.7412318,0.2587682
1,0.8381982,0.16180182
1,0.6237309,0.3762691
1,0.5900568,0.40994322
1,0.59636456,0.40363544
1,0.78318363,0.21681637
1,0.85086274,0.14913726
1,0.55953133,0.44046867
1,0.8877421,0.1122579
1,0.61486256,0.38513744
1,0.92630553,0.07369447
1,0.8708156,0.12918442
0,0.50660294,0.49339706
1,0.42010188,0.5798981
0,0.7462918,0.25370818
1,0.6647149,0.33528513
1,0.7571788,0.24282122
1,0.8631113,0.13688868
1,0.7927577,0.20724231
1,0.50215137,0.49784863
1,0.88958776,0.11041224
1,0.59967196,0.40032804
0,0.64360595,0.35639405
0,0.5709345,0.42906553
1,0.91419137,0.085808635
1,0.58502257,0.41497743
1,0.53453195,0.46546805
0,0.5488792,0.4511208
0,0.68241596,0.31758404
0,0.83085746,0.16914254
1,0.6320151,0.3679849
1,0.72200614,0.27799386
1,0.82893187,0.17106813
0,0.46013254,0.53986746
1,0.8655524,0.13444757
1,0.7510101,0.24898988
0,0.53419065,0.46580935
0,0.67083853,0.32916147
1,0.9315074,0.06849259
0,0.568526,0.43147397
1,0.59110385,0.40889615
1,0.5548812,0.44511878
0,0.78527176,0.21472824
1,0.7930764,0.2069236
0,0.51134825,0.48865175
1,0.4842833,0.5157167
0,0.6284271,0.3715729
1,0.7683436,0.23165637
1,0.6616516,0.3383484
1,0.61549425,0.38450575
0,0.6348501,0.36514992
0,0.41808107,0.58191895
1,0.7029986,0.29700142
0,0.60080004,0.39919996
0,0.52063173,0.47936827
1,0.72682995,0.27317005
1,0.64775807,0.35224193
1,0.9602961,0.039703906
1,0.7580832,0.24191678
1,0.70492953,0.29507047
0,0.42838085,0.57161915
0,0.49924305,0.500757
1,0.5511707,0.4488293
0,0.49516043,0.50483954
1,0.9458301,0.054169893
1,0.5967664,0.4032336
0,0.6101763,0.38982368
1,0.7049311,0.29506892
0,0.5231885,0.47681153
1,0.54695,0.45305002
1,0.5653081,0.4346919
0,0.5917445,0.40825552
1,0.5395996,0.4604004
0,0.4932895,0.5067105
0,0.3004218,0.69957817
1,0.91738725,0.08261275
1,0.9261056,0.07389438
1,0.5768878,0.4231122
1,0.68466765,0.31533235
1,0.82439417,0.17560583
0,0.50990933,0.49009067
0,0.5637468,0.4362532
1,0.53769034,0.46230966
1,0.48479447,0.5152055
0,0.91297144,0.08702856
1,0.426229,0.573771
0,0.6052272,0.39477283
1,0.7445587,0.2554413
1,0.6649937,0.3350063
1,0.48153868,0.51846135
0,0.379874,0.620126
0,0.7638757,0.23612428
1,0.63238657,0.36761343
1,0.8663261,0.1336739
0,0.44086054,0.5591395
0,0.61792076,0.38207924
1,0.7294222,0.2705778
1,0.6194752,0.3805248
1,0.78617024,0.21382976
0,0.5439899,0.4560101
0,0.8005364,0.1994636
0,0.5117117,0.48828828
1,0.6919568,0.30804318
1,0.8049922,0.1950078
1,0.83481854,0.16518146
1,0.8558737,0.1441263
1,0.559882,0.440118
1,0.9985593,0.0014407039
0,0.55373895,0.44626105
1,0.54902893,0.45097107
1,0.55532193,0.44467807
0,0.76012915,0.23987085
1,0.6906986,0.30930138
0,0.50354016,0.49645984
0,0.80607903,0.19392097
0,0.5234804,0.47651958
1,0.84315056,0.15684944
1,0.6415546,0.3584454
1,0.60196567,0.39803433
0,0.45782837,0.5421716
1,0.78018713,0.21981287
0,0.4261396,0.5738604
1,0.8636613,0.13633871
1,0.8392935,0.16070652
1,0.7712548,0.22874522
0,0.7374636,0.2625364
1,0.5607292,0.4392708
1,0.6438736,0.35612643
1,0.7936442,0.20635581
1,0.97007465,0.029925346
1,0.66365486,0.33634514
1,0.7408413,0.25915867
1,0.8082498,0.19175023
0,0.4316689,0.5683311
1,0.6547649,0.3452351
1,0.6004136,0.39958638
0,0.47260135,0.52739865
1,0.55324614,0.44675386
0,0.48340756,0.51659244
1,0.6320052,0.3679948
1,0.6240805,0.37591952
1,0.84905654,0.15094346
0,0.8233524,0.1766476
1,0.72464055,0.27535945
0,0.8461183,0.15388173
1,0.6848909,0.31510907
1,0.66313726,0.33686274
0,0.46749464,0.5325054
1,0.5781964,0.4218036
1,0.9452993,0.054700673
1,0.97944355,0.02055645
0,0.9340323,0.06596768
1,0.6297001,0.37029988
1,0.6668151,0.3331849
0,0.5832983,0.41670167
1,0.73749286,0.26250714
0,0.7015582,0.29844183
1,0.6380505,0.3619495
1,0.72026163,0.27973837
1,0.53600526,0.46399474
1,0.8899658,0.11003423
1,0.6427986,0.3572014
0,0.55204487,0.44795513
1,0.77347153,0.22652847
1,0.7853228,0.21467721
0,0.40875947,0.5912405
0,0.49462035,0.5053797
1,0.8203694,0.17963058
1,0.9546148,0.045385182
0,0.53640836,0.46359164
1,0.49304914,0.50695086
1,0.42889482,0.5711052
0,0.65913427,0.34086573
1,0.98562706,0.014372945
1,0.7592219,0.24077809
1,0.9910404,0.008959591
0,0.5561406,0.4438594
0,0.8410672,0.1589328
0,0.5906607,0.4093393
0,0.52119404,0.47880596
1,0.8416723,0.1583277
1,0.74867773,0.25132227
1,0.8893678,0.11063218
1,0.8883341,0.111665905
1,0.5969787,0.40302128
1,0.51990664,0.48009336
0,0.4453631,0.5546369
1,0.67506063,0.32493937
0,0.49850482,0.5014952
0,0.82863104,0.17136896
1,0.53656524,0.46343476
1,0.63988096,0.36011904
1,0.47880435,0.52119565
1,0.68647826,0.31352174
1,0.8316708,0.16832918
1,0.77343434,0.22656566
1,0.7244195,0.27558053
1,0.8457699,0.15423012
0,0.622373,0.37762702
0,0.54564977,0.45435023
1,0.39396113,0.60603887
0,0.8156095,0.18439049
1,0.97778726,0.022212744
1,0.908553,0.091446996
1,0.6302123,0.3697877
1,0.80009544,0.19990456
1,0.8103395,0.18966049
0,0.55007106,0.44992894
1,0.8921424,0.107857585
1,0.85984683,0.14015317
1,0.57666934,0.42333066
0,0.85296494,0.14703506
1,0.48014447,0.5198555
0,0.63175666,0.36824334
0,0.70471597,0.29528403
1,0.7586275,0.24137253
0,0.74479187,0.25520813
1,0.80136824,0.19863176
1,0.8091528,0.19084722
0,0.3867745,0.61322546
0,0.7515451,0.24845493
0,0.747739,0.25226098
1,0.61469424,0.38530576
1,0.4689196,0.53108037
0,0.6531859,0.3468141
0,0.5951482,0.4048518
1,0.81281954,0.18718046
0,0.77819854,0.22180146
0,0.55859876,0.44140124
1,0.52241206,0.47758794
1,0.61665636,0.38334364
1,0.8948576,0.105142415
0,0.5359371,0.46406293
0,0.77853376,0.22146624
1,0.9090715,0.090928495
1,0.4203469,0.57965314
1,0.61170477,0.38829523
1,0.8131736,0.18682641
0,0.52958685,0.47041315
1,0.88840306,0.11159694
1,0.713871,0.286129
1,0.7652979,0.23470211
0,0.6196057,0.38039428
1,0.745045,0.254955
0,0.74753195,0.25246805
0,0.50687385,0.49312615
1,0.90080756,0.09919244
1,0.67004627,0.32995373
1,0.40218964,0.5978104
1,0.6914572,0.3085428
1,0.5642951,0.4357049
0,0.49544773,0.50455225
1,0.45049354,0.5495064
1,0.81070167,0.18929833
1,0.7196424,0.2803576
1,0.8405005,0.15949953
0,0.5958143,0.4041857
1,0.56175315,0.43824685
0,0.6767264,0.3232736
1,0.9181273,0.0818727
0,0.4116527,0.5883473
1,0.8592843,0.14071572
0,0.6541136,0.3458864
1,0.6870722,0.31292778
0,0.42161462,0.57838535
1,0.76673627,0.23326373
1,0.6505649,0.3494351
0,0.6396797,0.36032033
1,0.5227348,0.47726518
1,0.99076873,0.009231269
1,0.53986776,0.46013224
1,0.6205698,0.37943017
0,0.4446666,0.5553334
1,0.4851625,0.5148375
1,0.6808403,0.3191597
1,0.7505464,0.2494536
0,0.43524113,0.5647589
1,0.51923126,0.48076874
1,0.7895639,0.2104361
1,0.6204075,0.37959248
1,0.91396075,0.086039245
0,0.54755795,0.45244205
1,0.78512275,0.21487725
1,0.8406002,0.15939981
1,0.9797458,0.020254195
1,0.78798443,0.21201557
0,0.5712705,0.42872947
0,0.57564265,0.42435735
0,0.36244297,0.637557
1,0.74041414,0.25958586
0,0.5082306,0.49176937
1,0.941258,0.058741987
0,0.56915516,0.43084484
1,0.80969393,0.19030607
0,0.40585876,0.59414124
1,0.60928637,0.39071363
0,0.57859915,0.42140085
1,0.558263,0.441737
0,0.56650496,0.43349504
1,0.55012286,0.44987714
1,0.6657504,0.33424962
0,0.7180814,0.2819186
1,0.87647426,0.12352574
1,0.46955007,0.5304499
1,0.494612,0.505388
1,0.67329437,0.32670563
1,0.51048344,0.48951656
1,0.777859,0.22214103
0,0.55239105,0.44760895
0,0.54641956,0.45358044
1,0.9441914,0.055808604
1,0.5394075,0.4605925
1,0.65171546,0.34828454
0,0.47522482,0.52477515
1,0.59197193,0.40802807
0,0.6534106,0.3465894
1,0.72946227,0.27053773
1,0.7743505,0.22564948
1,0.85521734,0.14478266
1,0.8062471,0.19375288
1,0.50434196,0.49565804
1,0.92672294,0.073277056
0,0.43886778,0.5611322
1,0.47021988,0.52978015
1,0.6512317,0.3487683
1,0.73634326,0.26365674
1,0.9252001,0.074799895
1,0.72569215,0.27430785
1,0.87023586,0.12976414
1,0.75120056,0.24879944
1,0.573987,0.426013
1,0.6982404,0.3017596
1,0.6595807,0.3404193
0,0.53380084,0.46619916
1,0.5620921,0.43790787
1,0.66333497,0.33666503
1,0.7354841,0.26451588
1,0.8618888,0.13811117
1,0.64328027,0.35671973
1,0.83344996,0.16655004
1,0.8251809,0.17481911
1,0.55844456,0.44155544
1,0.5912188,0.40878117
1,0.40196463,0.59803534
1,0.7289361,0.27106392
1,0.8920519,0.107948124
0,0.7002073,0.2997927
0,0.4176147,0.5823853
0,0.4501836,0.54981637
1,0.7697408,0.23025918
1,0.59648955,0.40351045
0,0.57864994,0.42135006
1,0.3925771,0.6074229
0,0.6873637,0.31263632
1,0.7370522,0.2629478
1,0.71010554,0.28989446
1,0.68669075,0.31330925
1,0.8825881,0.11741191
1,0.65938085,0.34061915
1,0.82743084,0.17256916
1,0.939405,0.060594976
1,0.5345292,0.4654708
1,0.7310322,0.2689678
0,0.48766974,0.5123303
0,0.82985777,0.17014223
0,0.6405089,0.3594911
0,0.84150684,0.15849316
0,0.4789204,0.5210796
1,0.73159087,0.26840913
1,0.77369475,0.22630525
0,0.5995009,0.4004991
1,0.8823956,0.117604375
1,0.79164135,0.20835865
0,0.2300165,0.76998353
1,0.5466312,0.45336878
1,0.5572525,0.44274747
1,0.49819705,0.5018029
1,0.91200167,0.08799833
1,0.74620485,0.25379515
1,0.6344676,0.3655324
1,0.75481004,0.24518996
0,0.5730883,0.4269117
1,0.5607596,0.4392404
1,0.45065337,0.5493466
1,0.69381,0.30619
1,0.8791014,0.120898604
0,0.84195787,0.15804213
0,0.8469454,0.1530546
1,0.9495652,0.050434828
1,0.8456774,0.15432262
1,0.66252697,0.33747303
1,0.751006,0.248994
1,0.6393945,0.36060548
1,0.37592244,0.62407756
1,0.5935325,0.4064675
1,0.9957551,0.0042449236
1,0.6758946,0.32410538
0,0.5008039,0.4991961
0,0.7833722,0.21662778
1,0.49525633,0.5047437
0,0.60769224,0.39230776
1,0.84771144,0.15228856
1,0.70786417,0.29213583
1,0.75832653,0.24167347
1,0.44621912,0.5537809
1,0.9424291,0.057570875
1,0.67736524,0.32263476
1,0.93600804,0.063991964
1,0.8940093,0.10599071
1,0.91894674,0.08105326
1,0.74404585,0.25595415
1,0.8520699,0.14793009
0,0.5714508,0.42854917
1,0.8046708,0.19532919
1,0.79733783,0.20266217
1,0.6746418,0.3253582
1,0.47332552,0.5266745
1,0.7728997,0.22710031
0,0.4444949,0.5555051
0,0.52580124,0.47419876
1,0.5879145,0.41208547
1,0.98156863,0.018431365
0,0.72459525,0.27540475
1,0.87121785,0.12878215
0,0.8978771,0.1021229
0,0.8729401,0.12705988
1,0.7700689,0.22993112
1,0.4607975,0.5392025
1,0.92175883,0.07824117
1,0.5964711,0.40352893
1,0.65930873,0.34069127
1,0.6455424,0.35445762
0,0.51422274,0.48577726
1,0.94895476,0.05104524
0,0.57883817,0.42116183
0,0.4599971,0.54000294
1,0.5322636,0.46773642
0,0.50462174,0.49537826
1,0.39992782,0.60007215
1,0.46281475,0.53718525
1,0.71102256,0.28897744
1,0.70161474,0.29838526
1,0.89514786,0.10485214
0,0.6548496,0.3451504
1,0.7195741,0.2804259
1,0.5172522,0.4827478
1,0.63147247,0.36852753
0,0.72810036,0.27189964
0,0.76758873,0.23241127
1,0.50274414,0.49725586
1,0.8143924,0.18560761
1,0.97437185,0.02562815
1,0.7305137,0.2694863
0,0.4015221,0.5984779
1,0.495983,0.504017
0,0.5625387,0.43746132
0,0.4179087,0.58209133
1,0.76763,0.23237002
1,0.73744583,0.26255417
0,0.5523858,0.4476142
1,0.58423203,0.41576797
1,0.9945247,0.0054752827
1,0.61805755,0.38194245
0,0.5676229,0.4323771
1,0.5593508,0.4406492
0,0.6000289,0.39997113
1,0.64138645,0.35861355
0,0.84136343,0.15863657
1,0.9357301,0.0642699
1,0.6171028,0.3828972
1,0.9961045,0.0038955212
1,0.9198038,0.0801962
1,0.6921921,0.30780792
1,0.85920787,0.14079213
1,0.52387774,0.47612226
1,0.8128154,0.18718457
1,0.5444726,0.45552742
1,0.7343969,0.26560313
1,0.9602909,0.03970909
0,0.45060763,0.54939234
1,0.43343908,0.5665609
0,0.8246418,0.17535818
1,0.6009796,0.39902037
1,0.5234302,0.47656977
1,0.9625933,0.037406683
1,0.6655385,0.3344615
1,0.695052,0.30494797
1,0.8590835,0.14091653
1,0.30629164,0.69370836
0,0.652109,0.34789097
1,0.6951976,0.30480242
0,0.35572544,0.6442746
1,0.56942433,0.43057567
0,0.5369677,0.4630323
1,0.4839907,0.51600933
1,0.94905746,0.05094254
0,0.47203565,0.52796435
1,0.84984773,0.15015227
1,0.44642407,0.55357593
1,0.5602626,0.43973738
0,0.70872486,0.29127514
1,0.6740389,0.3259611
1,0.9826035,0.01739651
1,0.72295475,0.27704525
0,0.7082546,0.29174542
1,0.7896259,0.21037412
1,0.6818897,0.3181103
0,0.47483864,0.5251614
0,0.28935027,0.7106497
0,0.48654366,0.51345634
0,0.76216394,0.23783606
1,0.67042834,0.32957166
0,0.7712085,0.22879148
1,0.512983,0.48701698
1,0.5847278,0.41527218
1,0.6801711,0.31982893
1,0.7568383,0.24316168
1,0.6636015,0.33639848
1,0.5423525,0.4576475
1,0.7465632,0.2534368
1,0.5730757,0.4269243
1,0.6213403,0.37865973
0,0.6543901,0.3456099
0,0.6917722,0.30822778
0,0.6325332,0.3674668
1,0.63206553,0.36793447
0,0.54625845,0.45374155
0,0.28477994,0.7152201
1,0.57694036,0.42305964
0,0.40324092,0.5967591
1,0.8421443,0.15785569
1,0.6172921,0.3827079
0,0.5957815,0.4042185
1,0.5203614,0.47963858
1,0.88539755,0.11460245
1,0.5462016,0.4537984
0,0.5534944,0.4465056
1,0.44627956,0.5537205
1,0.8609932,0.1390068
1,0.7970017,0.20299828
1,0.917284,0.08271599
1,0.60889024,0.39110976
1,0.41831255,0.58168745
1,0.7804919,0.21950811
0,0.55107063,0.44892937
0,0.76513416,0.23486584
1,0.70399135,0.29600865
1,0.48756498,0.512435
1,0.72296345,0.27703655
1,0.70818114,0.29181886
1,0.79368025,0.20631975
1,0.94430405,0.05569595
1,0.7369621,0.26303792
0,0.5848571,0.4151429
1,0.5386534,0.46134663
1,0.7589019,0.2410981
1,0.538312,0.46168798
1,0.7839744,0.21602559
0,0.6641315,0.33586848
1,0.69856375,0.30143625
1,0.9222534,0.07774663
1,0.87388617,0.12611383
1,0.6654543,0.33454567
0,0.49874663,0.50125337
0,0.6036372,0.39636278
1,0.7449991,0.2550009
1,0.9795761,0.02042389
1,0.6874561,0.31254393
1,0.7608041,0.23919588
1,0.79130703,0.20869297
0,0.6280074,0.3719926
1,0.38850603,0.61149395
1,0.707483,0.292517
0,0.8503409,0.1496591
0,0.52910775,0.47089225
1,0.6244691,0.3755309
0,0.8338727,0.16612732
0,0.28983778,0.7101622
1,0.79447025,0.20552975
0,0.39846653,0.6015335
1,0.95814365,0.04185635
0,0.5566119,0.4433881
1,0.74326277,0.25673723
1,0.96316946,0.036830544
1,0.8984209,0.10157913
0,0.45783493,0.54216504
1,0.983732,0.016268015
0,0.9508728,0.04912722
1,0.8053455,0.19465452
1,0.7973886,0.20261139
1,0.6862347,0.3137653
0,0.75253046,0.24746954
0,0.54892606,0.45107394
1,0.76269025,0.23730975
0,0.8677015,0.13229853
0,0.76479095,0.23520905
1,0.5277657,0.4722343
1,0.60813254,0.39186746
0,0.5486071,0.4513929
1,0.62594014,0.37405986
1,0.43459564,0.56540436
1,0.78419125,0.21580875
1,0.8075862,0.1924138
1,0.67843235,0.32156765
1,0.7269881,0.27301192
1,0.8716865,0.12831348
1,0.5841105,0.4158895
0,0.56564134,0.43435866
0,0.493152,0.506848
1,0.9723312,0.027668774
0,0.41270334,0.58729666
0,0.3332199,0.6667801
0,0.4052333,0.59476674
1,0.5992994,0.40070063
1,0.94895464,0.05104536
1,0.84620786,0.15379214
1,0.65983367,0.34016633
0,0.59921557,0.40078443
1,0.9467803,0.053219676
1,0.8202572,0.17974281
1,0.96510845,0.034891546
1,0.7542561,0.24574387
1,0.9344885,0.065511525
0,0.5104583,0.4895417
1,0.905723,0.094277024
0,0.46803844,0.53196156
1,0.6983232,0.3016768
1,0.6424438,0.35755622
0,0.63385093,0.36614907
1,0.8761912,0.1238088
1,0.5372642,0.46273577
0,0.66894084,0.33105916
1,0.9072681,0.09273189
0,0.5341663,0.46583372
1,0.92622495,0.07377505
1,0.7263643,0.2736357
1,0.8471642,0.15283579
1,0.6128345,0.3871655
1,0.41070175,0.58929825
0,0.6489294,0.35107058
1,0.6897769,0.3102231
1,0.47053903,0.52946097
1,0.71483284,0.28516716
1,0.9646538,0.03534621
1,0.8236965,0.1763035
1,0.57311493,0.42688507
1,0.7450962,0.2549038
1,0.7298602,0.2701398
1,0.62086254,0.37913746
1,0.95588535,0.04411465
0,0.73812115,0.26187885
1,0.8306472,0.16935283
1,0.78913593,0.21086407
0,0.7391535,0.2608465
0,0.38679135,0.61320865
1,0.8868838,0.113116205
1,0.6908266,0.3091734
1,0.46453035,0.53546965
0,0.89727044,0.10272956
0,0.4780579,0.52194214
0,0.43249387,0.56750613
1,0.833564,0.16643602
1,0.67887694,0.32112306
1,0.68881243,0.31118757
1,0.72173405,0.27826595
1,0.7696761,0.23032391
1,0.80559564,0.19440436
1,0.9908199,0.009180129
1,0.8150936,0.18490642
0,0.6841804,0.31581962
1,0.5349438,0.46505618
0,0.62366664,0.37633336
0,0.22283918,0.7771608
0,0.2910688,0.7089312
1,0.6476342,0.3523658
1,0.9383053,0.06169468
1,0.5975369,0.40246308
0,0.4859132,0.51408684
0,0.5478295,0.4521705
1,0.7822245,0.21777552
0,0.9416938,0.058306217
1,0.7226245,0.27737552
1,0.71572846,0.28427154
1,0.9599848,0.04001522
0,0.693972,0.306028
1,0.6743187,0.32568133
1,0.6815311,0.31846893
1,0.7055602,0.2944398
1,0.68558526,0.31441474
1,0.816977,0.18302298
0,0.5378325,0.4621675
1,0.88837117,0.11162883
1,0.5292735,0.4707265
0,0.698442,0.30155802
1,0.8380642,0.1619358
1,0.6290481,0.3709519
1,0.5801802,0.41981977
1,0.6372648,0.3627352
1,0.83311695,0.16688305
0,0.45301738,0.54698265
0,0.5548715,0.4451285
1,0.6278364,0.3721636
1,0.77734333,0.22265667
0,0.7358778,0.2641222
1,0.8083459,0.19165409
1,0.5835185,0.4164815
0,0.35436755,0.64563245
1,0.7868206,0.21317941
1,0.7725801,0.22741991
1,0.72440195,0.27559805
1,0.45333192,0.54666805
1,0.5229861,0.4770139
1,0.85939765,0.14060235
1,0.5355624,0.4644376
1,0.8891498,0.110850215
1,0.7762635,0.22373652
1,0.6176044,0.38239563
0,0.5439839,0.45601612
0,0.45372042,0.54627955
1,0.5727955,0.4272045
0,0.42088735,0.57911265
1,0.7031073,0.2968927
1,0.9067232,0.0932768
1,0.7458783,0.25412172
1,0.93229276,0.06770724
0,0.6441621,0.35583788
1,0.68005085,0.31994915
1,0.68346214,0.31653786
0,0.68238837,0.31761163
0,0.7330222,0.2669778
1,0.9985683,0.0014317036
1,0.6514435,0.34855652
1,0.57279,0.42720997
1,0.8271743,0.1728257
0,0.5901849,0.40981507
0,0.65513337,0.34486663
1,0.75888824,0.24111176
0,0.70562744,0.29437256
1,0.7123452,0.28765482
0,0.60808766,0.39191234
1,0.46881965,0.5311804
1,0.60686356,0.39313644
0,0.6596944,0.34030563
1,0.7415082,0.2584918
0,0.42513072,0.5748693
1,0.54241866,0.45758134
0,0.4008226,0.59917736
0,0.9190118,0.08098823
1,0.6513682,0.3486318
0,0.6983426,0.30165738
1,0.6106266,0.38937342
1,0.73271805,0.26728195
0,0.39886272,0.6011373
1,0.38594922,0.61405075
1,0.67149645,0.32850355
0,0.5587612,0.44123882
1,0.7117773,0.28822267
1,0.6043617,0.3956383
1,0.57287806,0.42712194
0,0.5415592,0.45844078
1,0.66638315,0.33361685
0,0.44300646,0.55699354
1,0.53682286,0.46317714
1,0.6131438,0.3868562
0,0.6630559,0.3369441
1,0.9101433,0.089856684
0,0.56875795,0.43124205
1,0.55459565,0.44540435
1,0.45121506,0.548785
1,0.6615894,0.33841062
0,0.79710484,0.20289516
0,0.25833538,0.74166465
0,0.5987186,0.40128142
1,0.556522,0.443478
1,0.4774341,0.5225659
1,0.9303542,0.06964582
1,0.9531854,0.04681462
1,0.7039373,0.2960627
1,0.88805777,0.11194223
1,0.4973863,0.50261366
1,0.7078141,0.2921859
1,0.6169703,0.3830297
1,0.5403712,0.45962882
1,0.95728946,0.042710543
1,0.7844165,0.2155835
1,0.5561334,0.4438666
1,0.950545,0.049454987
1,0.48122343,0.51877654
1,0.62948793,0.37051207
1,0.8518958,0.14810419
0,0.49032617,0.50967383
0,0.37635505,0.62364495
1,0.87179655,0.12820345
0,0.4585024,0.5414976
1,0.5648749,0.4351251
1,0.73327905,0.26672095
0,0.5529362,0.4470638
1,0.5085718,0.4914282
1,0.6692084,0.3307916
1,0.5462412,0.45375878
0,0.6296653,0.37033468
1,0.37974924,0.62025076
1,0.86902034,0.13097966
1,0.58000934,0.41999066
0,0.5436187,0.45638132
1,0.8146936,0.18530637
1,0.61576134,0.38423866
0,0.5014553,0.4985447
0,0.4701268,0.5298732
1,0.85809547,0.14190453
1,0.57501525,0.42498475
0,0.54033405,0.45966595
1,0.6886955,0.3113045
1,0.580636,0.41936398
1,0.75370824,0.24629176
0,0.5382728,0.4617272
0,0.76522034,0.23477966
1,0.46603262,0.5339674
1,0.5623346,0.4376654
1,0.8455361,0.15446389
1,0.8653209,0.13467908
1,0.6605717,0.3394283
0,0.6904214,0.3095786
1,0.94636226,0.053637743
1,0.962427,0.03757298
1,0.5576008,0.4423992
0,0.4294952,0.5705048
1,0.56926715,0.43073285
1,0.5572968,0.4427032
1,0.55731237,0.44268763
1,0.8163604,0.18363959
0,0.49524274,0.5047573
1,0.5783399,0.42166013
1,0.9992674,0.0007326007
0,0.72233737,0.27766263
1,0.9026017,0.09739828
1,0.5009948,0.4990052
1,0.9988091,0.0011909008
1,0.66073954,0.33926046
1,0.8855793,0.11442071
1,0.73119444,0.26880556
1,0.82720476,0.17279524
0,0.42090517,0.5790948
0,0.40218735,0.59781265
1,0.98753744,0.012462556
0,0.65608567,0.34391433
0,0.30585098,0.694149
0,0.661931,0.33806902
1,0.5839799,0.4160201
0,0.68259007,0.31740993
1,0.78013474,0.21986526
1,0.6285725,0.37142748
0,0.5048141,0.4951859
1,0.6806745,0.3193255
1,0.8827782,0.11722177
0,0.52179086,0.47820914
1,0.5931001,0.40689993
1,0.51570535,0.48429465
